일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2017/06/05","7610","-80","-1.04","7700","7810","7610","157386","1211966430","226103913810","29711421"
"2017/06/02","7690","20","0.26","7690","7700","7640","159067","1219744450","228480827490","29711421"
"2017/06/01","7670","140","1.86","7530","7700","7480","296993","2268872050","227886599070","29711421"
"2017/05/31","7530","40","0.53","7460","7550","7440","125797","942808110","223727000130","29711421"
"2017/05/30","7490","30","0.40","7440","7510","7390","116067","864881330","222538543290","29711421"
"2017/05/29","7460","-20","-0.27","7500","7570","7440","197021","1476828450","221647200660","29711421"
"2017/05/26","7480","60","0.81","7420","7510","7380","167488","1246349910","222241429080","29711421"
"2017/05/25","7420","-10","-0.13","7430","7460","7390","109692","813246820","220458743820","29711421"
"2017/05/24","7430","60","0.81","7360","7450","7320","156134","1156288740","220755858030","29711421"
"2017/05/23","7370","80","1.10","7270","7400","7270","118408","870414210","218973172770","29711421"
"2017/05/22","7290","120","1.67","7160","7310","7150","71136","515639730","216596259090","29711421"
"2017/05/19","7170","30","0.42","7130","7190","7120","63780","456386890","213030888570","29711421"
"2017/05/18","7140","-110","-1.52","7120","7210","7120","85875","614330360","212139545940","29711421"
"2017/05/17","7250","60","0.83","7190","7250","7180","52709","380598480","215407802250","29711421"
"2017/05/16","7190","-90","-1.24","7250","7290","7180","104484","754172260","213625116990","29711421"
"2017/05/15","7280","-30","-0.41","7270","7320","7220","76758","557863180","216299144880","29711421"
"2017/05/12","7310","-110","-1.48","7410","7420","7270","127700","935662120","217190487510","29711421"
"2017/05/11","7420","-10","-0.13","7440","7470","7390","91594","680781450","220458743820","29711421"
"2017/05/10","7430","-10","-0.13","7450","7480","7410","101274","754010630","220755858030","29711421"
"2017/05/08","7440","30","0.40","7410","7470","7390","81941","608413820","221052972240","29711421"
"2017/05/04","7410","50","0.68","7350","7410","7350","83425","615952920","220161629610","29711421"
"2017/05/02","7360","-80","-1.08","7480","7490","7350","128650","951212890","218676058560","29711421"
"2017/04/28","7440","50","0.68","7410","7460","7340","134755","997690740","221052972240","29711421"
"2017/04/27","7390","-70","-0.94","7480","7550","7390","156507","1164158400","219567401190","29711421"
"2017/04/26","7460","190","2.61","7310","7470","7280","255199","1891777030","221647200660","29711421"
"2017/04/25","7270","30","0.41","7300","7330","7210","131587","955261990","216002030670","29711421"
"2017/04/24","7240","-90","-1.23","7330","7350","7220","90224","656285320","215110688040","29711421"
"2017/04/21","7330","-40","-0.54","7370","7390","7290","101517","743863220","217784715930","29711421"
"2017/04/20","7370","40","0.55","7340","7390","7300","90681","667062480","218973172770","29711421"
"2017/04/19","7330","-60","-0.81","7420","7430","7310","122503","901361400","217784715930","29711421"
"2017/04/18","7390","100","1.37","7360","7390","7300","123838","911745680","219567401190","29711421"
"2017/04/17","7290","110","1.53","7190","7300","7180","86255","626390750","216596259090","29711421"
"2017/04/14","7180","-110","-1.51","7220","7290","7150","127227","918246260","213328002780","29711421"
"2017/04/13","7290","150","2.10","7140","7330","7130","134290","974241260","216596259090","29711421"
"2017/04/12","7140","30","0.42","7130","7210","7080","123648","884589050","212139545940","29711421"
"2017/04/11","7110","-80","-1.11","7170","7290","6960","275270","1945010020","211248203310","29711421"
"2017/04/10","7190","-260","-3.49","7460","7490","7160","244250","1776687880","213625116990","29711421"
"2017/04/07","7450","-20","-0.27","7470","7510","7400","175184","1303899930","221350086450","29711421"
"2017/04/06","7470","-10","-0.13","7550","7590","7450","320995","2411717390","221944314870","29711421"
"2017/04/05","7480","110","1.49","7420","7670","7280","895956","6691688270","222241429080","29711421"
"2017/04/04","7370","200","2.79","7190","7830","7130","2788159","21081357190","218973172770","29711421"
"2017/04/03","7170","130","1.85","7040","7170","7040","217368","1547802750","213030888570","29711421"
"2017/03/31","7040","-10","-0.14","7000","7050","6930","296524","2080542170","209168403840","29711421"
"2017/03/30","7050","130","1.88","6920","7050","6920","136134","951873950","146015518050","20711421"
"2017/03/29","6920","40","0.58","6810","6920","6770","140055","959189470","143323033320","20711421"
"2017/03/28","6880","-50","-0.72","6940","6960","6830","68801","473947240","142494576480","20711421"
"2017/03/27","6930","-70","-1.00","7010","7050","6910","56875","396459120","143530147530","20711421"
"2017/03/24","7000","130","1.89","6870","7050","6870","100305","699067300","144979947000","20711421"
"2017/03/23","6870","-20","-0.29","6860","6970","6860","67984","469972240","142287462270","20711421"
"2017/03/22","6890","10","0.15","6890","6960","6840","43307","298460730","142701690690","20711421"
"2017/03/21","6880","-30","-0.43","6910","6970","6840","75142","518122250","142494576480","20711421"
"2017/03/20","6910","-60","-0.86","6980","7000","6830","73061","504049240","143115919110","20711421"
"2017/03/17","6970","60","0.87","6910","6970","6840","37228","257239070","144358604370","20711421"
"2017/03/16","6910","80","1.17","6890","6940","6870","62226","429876670","143115919110","20711421"
"2017/03/15","6830","-40","-0.58","6920","7000","6800","67159","462363190","141459005430","20711421"
"2017/03/14","6870","-60","-0.87","6950","6970","6830","96971","667990240","142287462270","20711421"
"2017/03/13","6930","210","3.13","6720","6930","6720","120320","824642070","143530147530","20711421"
"2017/03/10","6720","-80","-1.18","6800","6840","6640","146807","986587170","139180749120","20711421"
"2017/03/09","6800","-140","-2.02","6970","6970","6790","195562","1337748340","140837662800","20711421"
"2017/03/08","6940","-90","-1.28","7020","7040","6930","106907","747830450","143737261740","20711421"
"2017/03/07","7030","50","0.72","7010","7050","7000","54010","378827550","145601289630","20711421"
"2017/03/06","6980","-10","-0.14","7000","7030","6900","55411","386156130","144565718580","20711421"
"2017/03/03","6990","-40","-0.57","7010","7060","6960","74698","521943940","144772832790","20711421"
"2017/03/02","7030","0","0.00","7030","7080","7000","103379","726068550","145601289630","20711421"
"2017/02/28","7030","-50","-0.71","7070","7100","7020","69565","489900590","145601289630","20711421"
"2017/02/27","7080","-40","-0.56","7150","7170","7060","66460","471589450","146636860680","20711421"
"2017/02/24","7120","-100","-1.39","7200","7220","7110","55986","400216800","147465317520","20711421"
"2017/02/23","7220","-170","-2.30","7360","7380","7160","173522","1255549070","149536459620","20711421"
"2017/02/22","7390","190","2.64","7230","7410","7230","107908","789138490","153057401190","20711421"
"2017/02/21","7200","90","1.27","7110","7200","7080","80042","571743280","149122231200","20711421"
"2017/02/20","7110","-30","-0.42","7110","7160","7090","66567","474168100","147258203310","20711421"
"2017/02/17","7140","70","0.99","7070","7140","7040","69733","495673560","147879545940","20711421"
"2017/02/16","7070","-60","-0.84","7130","7130","7040","58570","413573610","146429746470","20711421"
"2017/02/15","7130","70","0.99","7090","7150","7020","85290","605009170","147672431730","20711421"
"2017/02/14","7060","40","0.57","7020","7100","6970","117303","825555680","146222632260","20711421"
"2017/02/13","7020","-20","-0.28","7050","7060","6980","53682","376607170","145394175420","20711421"
"2017/02/10","7040","-10","-0.14","7060","7110","7010","84604","596967260","145808403840","20711421"
"2017/02/09","7050","10","0.14","7040","7080","6990","40848","287419820","146015518050","20711421"
"2017/02/08","7040","0","0.00","7040","7100","7020","48347","340770340","145808403840","20711421"
"2017/02/07","7040","0","0.00","7040","7120","6980","58666","412946770","145808403840","20711421"
"2017/02/06","7040","-170","-2.36","7110","7200","6980","135607","955725160","145808403840","20711421"
"2017/02/03","7210","-280","-3.74","7410","7590","7170","256636","1888452180","149329345410","20711421"
"2017/02/02","8170","120","1.49","8020","8170","8020","332314","2698114040","169212309570","20711421"
"2017/02/01","8050","150","1.90","7860","8070","7860","257835","2063612630","166726939050","20711421"
"2017/01/31","7900","140","1.80","7760","7920","7760","158599","1245954580","163620225900","20711421"
"2017/01/26","7760","10","0.13","7750","7790","7600","89461","691404100","160720626960","20711421"
"2017/01/25","7750","-140","-1.77","7870","7920","7700","130963","1019662590","160513512750","20711421"
"2017/01/24","7890","90","1.15","7810","7970","7780","117728","927272680","163413111690","20711421"
"2017/01/23","7800","-240","-2.99","8040","8070","7790","224548","1770859300","161549083800","20711421"
"2017/01/20","8040","-70","-0.86","8100","8150","7990","141640","1138446810","166519824840","20711421"
"2017/01/19","8110","-10","-0.12","8160","8190","8050","143224","1161016560","167969624310","20711421"
"2017/01/18","8120","50","0.62","8100","8210","8030","175914","1427565980","168176738520","20711421"
"2017/01/17","8070","-1250","-13.41","8500","8540","8070","871261","7217967230","167141167470","20711421"
"2017/01/16","9320","-190","-2.00","9510","9540","9290","64537","587114610","193030443720","20711421"
"2017/01/13","9510","-20","-0.21","9570","9580","9450","39636","377177000","196965613710","20711421"
"2017/01/12","9530","110","1.17","9420","9550","9390","46575","442448780","197379842130","20711421"
"2017/01/11","9420","30","0.32","9340","9440","9340","27251","256131010","195101585820","20711421"
"2017/01/10","9390","-70","-0.74","9460","9490","9320","31751","297776860","194480243190","20711421"
"2017/01/09","9460","-50","-0.53","9600","9620","9380","39157","371133220","195930042660","20711421"
"2017/01/06","9510","-30","-0.31","9560","9580","9450","29333","278506720","196965613710","20711421"
"2017/01/05","9540","50","0.53","9500","9610","9500","45449","433873310","197586956340","20711421"
"2017/01/04","9490","20","0.21","9510","9510","9420","45750","432693740","196551385290","20711421"
"2017/01/03","9470","380","4.18","9100","9580","9100","175776","1660589950","196137156870","20711421"
"2017/01/02","9090","-120","-1.30","9200","9210","9090","45794","419054860","188266816890","20711421"
