일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/10/19","273000","12500","4.80","258000","274500","255000","787000","207658274500","34233081519000","125395903"
"2018/10/18","260500","-5000","-1.88","265500","268000","260500","470174","123926198000","32665632731500","125395903"
"2018/10/17","265500","3500","1.34","268500","269000","261500","615868","163213565000","33292612246500","125395903"
"2018/10/16","262000","500","0.19","262000","267000","259000","670246","176196978000","32853726586000","125395903"
"2018/10/15","261500","-13000","-4.74","276500","277000","260000","948682","253734525500","32791028634500","125395903"
"2018/10/12","274500","3000","1.10","271500","277500","268500","907869","248588118000","34421175373500","125395903"
"2018/10/11","271500","-15000","-5.24","283000","285000","271500","1789042","495963452778","34044987664500","125395903"
"2018/10/10","286500","-3500","-1.21","292000","293500","286500","716351","207540401000","35925926209500","125395903"
"2018/10/08","290000","1000","0.35","287500","292000","286500","325520","94345522500","36364811870000","125395903"
"2018/10/05","289000","-1500","-0.52","290500","296000","287500","555108","161850506500","36239415967000","125395903"
"2018/10/04","290500","2000","0.69","290000","293000","284000","524493","151349186000","36427509821500","125395903"
"2018/10/02","288500","-3500","-1.20","292000","295500","288000","510415","148745414000","36176718015500","125395903"
"2018/10/01","292000","-5000","-1.68","297000","299500","289000","649784","190051255500","36615603676000","125395903"
"2018/09/28","297000","-4000","-1.33","302000","304500","293000","598765","178749322000","37242583191000","125395903"
"2018/09/27","301000","-1500","-0.50","302000","309000","301000","540299","164465630000","37744166803000","125395903"
"2018/09/21","302500","6000","2.02","300000","304500","296500","594778","179295550500","37932260657500","125395903"
"2018/09/20","296500","-9500","-3.10","304500","311500","296000","1116872","339400942000","37179885239500","125395903"
"2018/09/19","306000","5500","1.83","300000","308000","297500","864191","261565445500","38371146318000","125395903"
"2018/09/18","300500","-2000","-0.66","301000","303500","297500","921764","276239648333","37681468851500","125395903"
"2018/09/17","302500","11500","3.95","298500","305000","297000","1213131","365872555500","37932260657500","125395903"
"2018/09/14","291000","-2500","-0.85","292500","296500","288500","719514","210104753000","36490207773000","125395903"
"2018/09/13","293500","8500","2.98","288000","294000","285000","1055425","307238006000","36803697530500","125395903"
"2018/09/12","285000","10500","3.83","276500","287500","274500","1043369","295410778500","35737832355000","125395903"
"2018/09/11","274500","500","0.18","273000","277000","271500","372818","102278612500","34421175373500","125395903"
"2018/09/10","274000","-5500","-1.97","279000","281000","272500","429018","118197858500","34358477422000","125395903"
"2018/09/07","279500","2000","0.72","278000","281000","276000","406385","113285480500","35048154888500","125395903"
"2018/09/06","277500","3000","1.09","275000","279000","271000","447961","123767265500","34797363082500","125395903"
"2018/09/05","274500","-5500","-1.96","281000","284000","273500","633526","176504128000","34421175373500","125395903"
"2018/09/04","280000","13000","4.87","268000","281500","268000","994506","275441968500","35110852840000","125395903"
"2018/09/03","267000","-3000","-1.11","268500","271500","265000","484299","129422756000","33480706101000","125395903"
"2018/08/31","270000","3500","1.31","266500","272500","265000","671899","180447726000","33856893810000","125395903"
"2018/08/30","266500","-3000","-1.11","270000","270000","264500","551567","147335768000","33418008149500","125395903"
"2018/08/29","269500","500","0.19","269000","274000","269000","410083","110981387000","33794195858500","125395903"
"2018/08/28","269000","-9000","-3.24","279500","280000","269000","745381","203154294500","33731497907000","125395903"
"2018/08/27","278000","-1500","-0.54","280500","284000","277500","440141","123297887500","34860061034000","125395903"
"2018/08/24","279500","5500","2.01","274500","281000","271500","591776","164355150500","35048154888500","125395903"
"2018/08/23","274000","5500","2.05","269500","274000","268000","395818","107260655000","34358477422000","125395903"
"2018/08/22","268500","0","0.00","270500","275500","268000","474002","128580436000","33668799955500","125395903"
"2018/08/21","268500","7500","2.87","264500","271000","262500","630592","168312028000","33668799955500","125395903"
"2018/08/20","261000","-2000","-0.76","266000","269000","261000","426199","112397735000","32728330683000","125395903"
"2018/08/17","263000","4500","1.74","259000","268500","259000","634245","168211034000","32979122489000","125395903"
"2018/08/16","258500","-2500","-0.96","258500","262500","251500","769754","198526091000","32414840925500","125395903"
"2018/08/14","261000","500","0.19","260000","267000","260000","558360","146653566500","32728330683000","125395903"
"2018/08/13","260500","-11500","-4.23","271000","271500","259000","988487","260444351000","32665632731500","125395903"
"2018/08/10","272000","-4000","-1.45","275500","281000","270500","528266","145678099000","34107685616000","125395903"
"2018/08/09","276000","0","0.00","267000","276000","263500","1080868","291790405000","34609269228000","125395903"
"2018/08/08","276000","1500","0.55","276500","281500","275500","513526","142191417000","34609269228000","125395903"
"2018/08/07","274500","500","0.18","271500","278000","262500","1103726","298243777500","34421175373500","125395903"
"2018/08/06","274000","-6500","-2.32","280500","283000","272500","382303","106007050000","34358477422000","125395903"
"2018/08/03","280500","-1000","-0.36","283500","285000","278500","370378","104029251000","35173550791500","125395903"
"2018/08/02","281500","1000","0.36","284500","285000","274000","699552","195921701000","35298946694500","125395903"
"2018/08/01","280500","9000","3.31","276500","289000","276000","1008827","285026637000","35173550791500","125395903"
"2018/07/31","271500","13500","5.23","257000","273000","256500","725339","193637344000","34044987664500","125395903"
"2018/07/30","258000","1500","0.58","254000","260500","249500","551446","140863050500","32352142974000","125395903"
"2018/07/27","256500","2000","0.79","256500","260000","254000","552944","141922638500","32164049119500","125395903"
"2018/07/26","254500","3500","1.39","254500","261000","245500","1182490","300505932500","31913257313500","125395903"
"2018/07/25","251000","-14000","-5.28","266500","268000","247000","1947928","492746036000","31474371653000","125395903"
"2018/07/24","265000","-2500","-0.93","268500","274000","263000","742714","199779031500","33229914295000","125395903"
"2018/07/23","267500","-18000","-6.30","285500","286000","267000","1208156","329978680000","33543404052500","125395903"
"2018/07/20","285500","-3000","-1.04","288000","290000","282500","388902","111032990000","35800530306500","125395903"
"2018/07/19","288500","-1500","-0.52","292000","293500","283000","655392","187735625000","36176718015500","125395903"
"2018/07/18","290000","-5500","-1.86","297000","302000","289500","453418","133781067000","36364811870000","125395903"
"2018/07/17","295500","2000","0.68","295000","297500","292000","404756","119463025500","37054489336500","125395903"
"2018/07/16","293500","5500","1.91","289000","299500","288000","574900","169379141500","36803697530500","125395903"
"2018/07/13","288000","0","0.00","285500","290000","283000","530153","152126831000","36114020064000","125395903"
"2018/07/12","288000","11500","4.16","277000","288000","276500","779938","221443497303","36114020064000","125395903"
"2018/07/11","276500","-4500","-1.60","281000","281000","274000","572271","158877539500","34671967179500","125395903"
"2018/07/10","281000","-3000","-1.06","286500","289500","280500","509266","144507679000","35236248743000","125395903"
"2018/07/09","284000","-5500","-1.90","289000","291500","284000","440396","126393397000","35612436452000","125395903"
"2018/07/06","289500","7500","2.66","283000","293000","278000","767023","218338225000","36302113918500","125395903"
"2018/07/05","282000","-9500","-3.26","292500","294500","277500","1022915","290614821000","35361644646000","125395903"
"2018/07/04","291500","-11500","-3.80","301000","302500","290500","735433","217108704500","36552905724500","125395903"
"2018/07/03","303000","-500","-0.16","307500","308500","299000","614716","186518570000","37994958609000","125395903"
"2018/07/02","303500","0","0.00","303000","311500","303000","908019","279051586000","38057656560500","125395903"
"2018/06/29","303500","5500","1.85","301000","306500","296500","746639","226492034500","38057656560500","125395903"
"2018/06/28","298000","-4000","-1.32","300500","304500","296000","489616","147028151500","37367979094000","125395903"
"2018/06/27","302000","1000","0.33","299500","308500","297500","833334","252732110000","37869562706000","125395903"
"2018/06/26","301000","5000","1.69","292500","301000","287000","715492","210697749000","37744166803000","125395903"
"2018/06/25","296000","500","0.17","299500","301000","293000","488058","144517413000","37117187288000","125395903"
"2018/06/22","295500","3500","1.20","290000","298500","288500","554010","161917509500","37054489336500","125395903"
"2018/06/21","292000","-5000","-1.68","297500","298000","291500","739522","217514112500","36615603676000","125395903"
"2018/06/20","297000","9500","3.30","291500","302000","290500","944458","280080293500","37242583191000","125395903"
"2018/06/19","287500","-17500","-5.74","306000","307500","286500","1278723","374801649000","36051322112500","125395903"
"2018/06/18","305000","6500","2.18","302000","311000","299000","1658676","506429563464","38245750415000","125395903"
"2018/06/15","298500","18500","6.61","281000","300000","280000","1851466","543856828500","37430677045500","125395903"
"2018/06/14","280000","7000","2.56","272500","280000","272500","1098162","304809120101","35110852840000","125395903"
"2018/06/12","273000","5500","2.06","269500","275500","269000","662069","180350610500","34233081519000","125395903"
"2018/06/11","267500","-2000","-0.74","269000","270500","267000","327679","87992983000","33543404052500","125395903"
"2018/06/08","269500","-1500","-0.55","271000","275000","268000","413575","112073572000","33794195858500","125395903"
"2018/06/07","271000","4000","1.50","268500","273000","266500","573473","154793585000","33982289713000","125395903"
"2018/06/05","267000","500","0.19","270000","271000","265500","397529","106605925500","33480706101000","125395903"
"2018/06/04","266500","-7000","-2.56","272500","273500","264000","679298","182187347500","33418008149500","125395903"
"2018/06/01","273500","8000","3.01","265500","276000","265000","859854","234067580500","34295779470500","125395903"
"2018/05/31","265500","-4000","-1.48","274500","274500","265500","763025","204530816000","33292612246500","125395903"
"2018/05/30","269500","-1000","-0.37","270000","271500","262500","905721","242488195458","33794195858500","125395903"
"2018/05/29","270500","-500","-0.18","273500","279500","270000","703743","192742381500","33919591761500","125395903"
"2018/05/28","271000","-4000","-1.45","269500","276000","267000","788962","214181354000","33982289713000","125395903"
"2018/05/25","275000","10500","3.97","264500","280000","264500","1410032","385957602500","34483873325000","125395903"
"2018/05/24","264500","7000","2.72","259000","268000","258500","787269","207824099000","33167216343500","125395903"
"2018/05/23","257500","-12500","-4.63","270000","271500","256500","997007","260786471000","32289445022500","125395903"
"2018/05/21","270000","0","0.00","271000","273000","268000","362669","98082414500","33856893810000","125395903"
"2018/05/18","270000","2500","0.93","271500","275500","269000","736242","200388881000","33856893810000","125395903"
"2018/05/17","267500","-1000","-0.37","271500","273000","266000","628127","168863779500","33543404052500","125395903"
"2018/05/16","268500","500","0.19","271000","273500","267000","1098811","297363664500","33668799955500","125395903"
"2018/05/15","268000","13000","5.10","262000","271500","262000","1489555","398123770500","33606102004000","125395903"
"2018/05/14","255000","-5000","-1.92","262500","264000","254500","783485","202176122500","31902636135000","125108377"
"2018/05/11","260000","1000","0.39","257000","267500","256000","1034512","271387975000","32528178020000","125108377"
"2018/05/10","259000","0","0.00","260000","264000","252500","1328424","342738316500","32403069643000","125108377"
"2018/05/09","259000","23000","9.75","235000","264500","234000","2553475","627567754500","32403069643000","125108377"
"2018/05/08","236000","-14000","-5.60","251000","256000","234000","1422120","350591142500","29525576972000","125108377"
"2018/05/04","250000","-12000","-4.58","262500","264000","249000","1087480","277186307500","31277094250000","125108377"
"2018/05/03","262000","3000","1.16","261500","267000","257000","844005","220842270000","32778394774000","125108377"
"2018/05/02","259000","-12000","-4.43","267500","272500","256000","1284374","339341016000","32403069643000","125108377"
"2018/04/30","271000","-5500","-1.99","275000","281500","267000","1031836","281758580500","33904370167000","125108377"
"2018/04/27","276500","19500","7.59","265500","278000","260000","1351327","364299832000","34592466240500","125108377"
"2018/04/26","257000","6000","2.39","257000","260500","255500","954716","245961453000","32152852889000","125108377"
"2018/04/25","251000","2500","1.01","245500","256500","244000","1327901","331839669000","31402202627000","125108377"
"2018/04/24","248500","-2000","-0.80","251000","260500","248000","1681692","425818882500","31089431684500","125108377"
"2018/04/23","250500","-18500","-6.88","265000","267500","249500","1984284","506268698500","31339648438500","125108377"
"2018/04/20","269000","2500","0.94","266000","275500","257500","1941848","520559121500","33654153413000","125108377"
"2018/04/19","266500","-18000","-6.33","283000","283500","265500","2211139","598978576000","33341382470500","125108377"
"2018/04/18","284500","-5500","-1.90","294500","295500","283000","938020","270040412500","35593333256500","125108377"
"2018/04/17","290000","-5500","-1.86","296000","296000","289000","661254","192348684500","36281429330000","125108377"
"2018/04/16","295500","5500","1.90","289500","302000","289500","823788","244155768500","36247928292000","122666424"
"2018/04/13","290000","-8500","-2.85","295000","295000","286500","986753","287102364000","35573262960000","122666424"
"2018/04/12","298500","500","0.17","299000","303000","293000","1030225","305446362000","36615927564000","122666424"
"2018/04/11","298000","-5000","-1.65","306000","308000","298000","681690","204923504500","36554594352000","122666424"
"2018/04/10","303000","-3000","-0.98","309500","311500","301000","867964","260554219000","37167926472000","122666424"
"2018/04/09","306000","14000","4.79","298500","310000","293000","1134927","344649265500","37535925744000","122666424"
"2018/04/06","292000","-3000","-1.02","296000","300500","291500","660697","194474775000","35818595808000","122666424"
"2018/04/05","295000","1000","0.34","291500","307000","283500","1797274","532154941500","36186595080000","122666424"
"2018/04/04","294000","-5000","-1.67","303500","306000","291500","1191952","354214457500","36063928656000","122666424"
"2018/04/03","299000","-5000","-1.64","299500","304500","297000","870110","260975507500","36677260776000","122666424"
"2018/04/02","304000","-5500","-1.78","310500","316000","304000","702993","217156704500","37290592896000","122666424"
"2018/03/30","309500","-7500","-2.37","319500","321500","309000","1206106","378958255500","37965258228000","122666424"
"2018/03/29","317000","27500","9.50","297000","318000","295000","1955696","598509625500","38885256408000","122666424"
"2018/03/28","289500","-7500","-2.53","292000","294000","280500","2566693","733905945500","35511929748000","122666424"
"2018/03/27","297000","-3000","-1.00","307000","308500","297000","1135219","342910444500","36431927928000","122666424"
"2018/03/26","300000","0","0.00","301000","305000","294000","1337035","400460738000","36799927200000","122666424"
"2018/03/23","300000","-10500","-3.38","302500","312500","298000","1483144","452494640915","36799927200000","122666424"
"2018/03/22","310500","-1000","-0.32","312000","319000","305000","1177144","367271169500","38087924652000","122666424"
"2018/03/21","311500","-11000","-3.41","323000","324500","311000","1229495","388753900000","38210591076000","122666424"
"2018/03/20","322500","3500","1.10","316000","325000","312500","1160725","370202345500","39559921740000","122666424"
"2018/03/19","319000","-5000","-1.54","327000","329500","317500","846578","273580832500","39130589256000","122666424"
"2018/03/16","324000","1500","0.47","325000","332500","321000","1357702","443227255000","39743921376000","122666424"
"2018/03/15","322500","16000","5.22","313000","327500","310500","2002241","638626208500","39559921740000","122666424"
"2018/03/14","306500","-4500","-1.45","306500","316000","303500","1904376","588289271500","37597258956000","122666424"
"2018/03/13","311000","-11000","-3.42","321000","321000","305000","2979719","928061718000","38149257864000","122666424"
"2018/03/12","322000","-4000","-1.23","324000","333500","313500","2575956","836618615500","39498588528000","122666424"
"2018/03/09","326000","-28000","-7.91","345500","355000","323000","3558669","1199931956500","39989254224000","122666424"
"2018/03/08","354000","29000","8.92","331000","354000","330500","7741422","2686485672200","43423914096000","122666424"
"2018/03/07","325000","-45000","-12.16","347000","351500","324500","7588080","2573849551000","39866587800000","122666424"
"2018/03/06","370000","-3500","-0.94","376000","381500","358500","2019719","744545293000","45386576880000","122666424"
"2018/03/05","373500","1500","0.40","386500","392000","357000","3136351","1179653007000","45815909364000","122666424"
"2018/03/02","372000","19000","5.38","353000","372000","351000","1964092","710555181500","45631909728000","122666424"
"2018/02/28","353000","2000","0.57","342500","364500","342000","2414626","855558162500","43301247672000","122666424"
"2018/02/27","351000","24500","7.50","334000","354500","330500","2097880","723106685500","43055914824000","122666424"
"2018/02/26","326500","8500","2.67","321000","328000","320500","827134","269135960500","40050587436000","122666424"
"2018/02/23","318000","10500","3.41","309000","322500","307000","976514","309739551500","39007922832000","122666424"
"2018/02/22","307500","0","0.00","305000","313500","301000","738229","225557981000","37719925380000","122666424"
"2018/02/21","307500","3500","1.15","304000","311500","302000","725161","222678988000","37719925380000","122666424"
"2018/02/20","304000","-12500","-3.95","313500","319000","301000","1087076","336988184500","37290592896000","122666424"
"2018/02/19","316500","4000","1.28","326000","326000","311500","1345272","427640977500","38823923196000","122666424"
"2018/02/14","312500","18500","6.29","299000","313500","296500","1715961","527709557500","38333257500000","122666424"
"2018/02/13","294000","-8500","-2.81","306000","308000","294000","1199337","360861004500","36063928656000","122666424"
"2018/02/12","302500","14500","5.03","295500","311500","295000","2112316","643832421000","37106593260000","122666424"
"2018/02/09","288000","16500","6.08","259000","293000","257500","2965646","832262058000","35327930112000","122666424"
"2018/02/08","271400","15400","6.02","251300","273000","238500","7760386","2017164537000","33291667473600","122666424"
"2018/02/07","256000","-28200","-9.92","291300","292000","256000","3326704","906241050800","31402604544000","122666424"
"2018/02/06","284200","-1800","-0.63","276200","291200","272200","2596342","727896570000","34861797700800","122666424"
"2018/02/05","286000","-15400","-5.11","293400","299900","286000","1378628","403349082600","35082597264000","122666424"
"2018/02/02","301400","1600","0.53","300300","306400","290000","1647660","492302795300","36971660193600","122666424"
"2018/02/01","299800","-15900","-5.04","314800","318300","297300","1909895","580214594600","36775393915200","122666424"
"2018/01/31","315700","-10900","-3.34","317600","322100","312500","1383456","439383918800","38725790056800","122666424"
"2018/01/30","326600","-1700","-0.52","333900","339000","325200","1789761","593416355300","40062854078400","122666424"
"2018/01/29","328300","28300","9.43","293900","337500","293900","2153908","680302000600","40271386999200","122666424"
"2018/01/26","300000","10300","3.56","287000","301700","282300","1586568","465238409800","36799927200000","122666424"
"2018/01/25","289700","-3800","-1.29","291300","295000","282300","1393842","400257884100","35536463032800","122666424"
"2018/01/24","293500","-5500","-1.84","310000","312000","291300","1566151","472314058400","36002595444000","122666424"
"2018/01/23","299000","18400","6.56","286800","300100","283600","2243840","657130424300","36677260776000","122666424"
"2018/01/22","280600","-7200","-2.50","281000","289900","270500","2778135","778959362800","34420198574400","122666424"
"2018/01/19","287800","-31500","-9.87","320000","320800","284400","3755567","1121993070900","35303396827200","122666424"
"2018/01/18","319300","5800","1.85","308900","323400","305600","1954123","617152773200","39167389183200","122666424"
"2018/01/17","313500","-33900","-9.76","347400","347500","312500","3483413","1139134940500","38455923924000","122666424"
"2018/01/16","347400","-2600","-0.74","341000","350400","335200","1649629","564524580100","42614315697600","122666424"
"2018/01/15","350000","8500","2.49","343500","356100","328500","3069223","1056694949300","42933248400000","122666424"
"2018/01/12","341500","34500","11.24","324600","374000","317500","5792144","1957180942600","41890583796000","122666424"
"2018/01/11","307000","11000","3.72","298600","307000","293000","1771655","533021645400","37658592168000","122666424"
"2018/01/10","296000","3500","1.20","303300","315000","285000","3487231","1038798919100","36309261504000","122666424"
"2018/01/09","292500","-10000","-3.31","304000","320000","291200","5108684","1552895820500","35879929020000","122666424"
"2018/01/08","302500","35600","13.34","278500","303200","277200","4298770","1261793839000","37106593260000","122666424"
"2018/01/05","266900","16900","6.76","254900","267000","254000","1920918","500762477000","32739668565600","122666424"
"2018/01/04","250000","3300","1.34","249600","261200","245300","3265527","827188205000","30666606000000","122666424"
"2018/01/03","246700","20800","9.21","228900","247200","227100","2411162","576012526000","30261806800800","122666424"
"2018/01/02","225900","4800","2.17","223600","227700","222200","1176443","264647210100","27710345181600","122666424"
"2017/12/28","221100","1100","0.50","221900","225700","218100","1859347","411844156100","27121546346400","122666424"
"2017/12/27","220000","28800","15.06","210000","220300","204000","4011320","847744916800","26986613280000","122666424"
"2017/12/26","195000","-6900","-3.42","204200","209200","195000","4359641","880595395900","23919952680000","122666424"
"2017/12/22","201900","4600","2.33","197500","202500","196800","1924604","384510485800","24766351005600","122666424"
"2017/12/21","197300","-3700","-1.84","199400","201400","197300","1409897","280824637000","24202085455200","122666424"
"2017/12/20","201000","-4000","-1.95","203000","205300","201000","877671","178219057800","24655951224000","122666424"
"2017/12/19","205000","-3800","-1.82","206000","208700","199700","1646501","335113305800","25146616920000","122666424"
"2017/12/18","208800","-1700","-0.81","213000","213500","208800","982271","207138853800","25612749331200","122666424"
"2017/12/15","210500","1000","0.48","208200","215000","205300","1299349","274402127100","25821282252000","122666424"
"2017/12/14","209500","-500","-0.24","214500","215500","201100","2642446","548120019600","25698615828000","122666424"
"2017/12/13","210000","4400","2.14","206200","210900","206000","981710","205617988300","25759949040000","122666424"
"2017/12/12","205600","600","0.29","208900","209500","202700","758205","156010842100","25220216774400","122666424"
"2017/12/11","205000","8900","4.54","198500","205000","197000","950807","191279093900","25146616920000","122666424"
"2017/12/08","196100","2100","1.08","193900","202300","193500","1260426","248700581100","24054885746400","122666424"
"2017/12/07","194000","-7300","-3.63","203000","204200","192700","1562620","307001497900","23797286256000","122666424"
"2017/12/06","201300","-3900","-1.90","206400","209000","201100","919919","188670326600","24692751151200","122666424"
"2017/12/05","205200","-4000","-1.91","209500","209700","205200","695498","143730649300","25171150204800","122666424"
"2017/12/04","209200","-2200","-1.04","210300","211500","206200","778101","162367709300","25661815900800","122666424"
"2017/12/01","211400","11300","5.65","201000","211600","201000","1390393","288068616800","25931682033600","122666424"
"2017/11/30","200100","-5000","-2.44","206800","208000","200100","1149508","233883302400","24545551442400","122666424"
"2017/11/29","205100","0","0.00","205000","209200","202800","1450320","297758134700","25158883562400","122666424"
"2017/11/28","205100","-8000","-3.75","215300","216400","205100","1044966","219532409000","25158883562400","122666424"
"2017/11/27","213100","-1800","-0.84","210500","215800","209200","1035933","219946952200","26140214954400","122666424"
"2017/11/24","214900","-5500","-2.50","220000","221300","214900","956188","208668735400","26361014517600","122666424"
"2017/11/23","220400","4800","2.23","212700","220400","207500","1660678","357547475300","27035679849600","122666424"
"2017/11/22","215600","-7100","-3.19","223000","227800","215600","2553659","565234778600","26446881014400","122666424"
"2017/11/21","222700","6000","2.77","219300","228400","214900","2333349","517561326400","27317812624800","122666424"
"2017/11/20","216700","-2100","-0.96","217100","222000","215300","1562410","341597361600","26581814080800","122666424"
"2017/11/17","218800","-200","-0.09","216700","222100","212500","2699394","587296505700","26839413571200","122666424"
"2017/11/16","219000","10500","5.04","212700","219900","204000","3714562","794301327200","26857113618000","122635222"
"2017/11/15","208500","15600","8.09","195100","208500","192700","4800414","974504492400","25569443787000","122635222"
"2017/11/14","192900","2900","1.53","192700","197600","186200","2376123","459480804500","23656334323800","122635222"
"2017/11/13","190000","13700","7.77","178700","190700","177500","2963242","550430226700","23300692180000","122635222"
"2017/11/10","176300","5300","3.10","170400","177500","170400","1262702","220526241700","21620589638600","122635222"
"2017/11/09","171000","-2100","-1.21","174200","174600","169000","1152311","197435976700","20970622962000","122635222"
"2017/11/08","173100","6300","3.78","168400","176200","167800","1839630","317502019300","21228156928200","122635222"
"2017/11/07","166800","-8200","-4.69","175100","175300","166000","2577921","435036342600","20455555029600","122635222"
"2017/11/06","175000","-1100","-0.62","178400","178900","174200","965773","169729431800","21461163850000","122635222"
"2017/11/03","176100","3600","2.09","175100","181900","173300","2574222","455383149700","21596062594200","122635222"
"2017/11/02","172500","600","0.35","174000","176300","171300","1070108","185153185400","21154575795000","122635222"
"2017/11/01","171900","-1200","-0.69","173700","178000","170700","1274979","221783055900","21080994661800","122635222"
"2017/10/31","173100","5000","2.97","167900","173800","165700","1659256","282955379600","21228156928200","122635222"
"2017/10/30","168100","-6900","-3.94","172200","174500","167900","1874224","319888537500","20614980818200","122635222"
"2017/10/27","175000","2900","1.69","174200","178700","168200","1977292","342408390100","21461163850000","122635222"
"2017/10/26","172100","-8900","-4.92","181900","182400","172100","2263821","400604301100","21105521706200","122635222"
"2017/10/25","181000","-9900","-5.19","189300","189400","180600","2864225","527881554300","22196975182000","122635222"
"2017/10/24","190900","12600","7.07","179700","190900","179100","2191965","403833353400","23411063879800","122635222"
"2017/10/23","178300","300","0.17","177300","183400","177300","1386352","249366387200","21865860082600","122635222"
"2017/10/20","178000","2800","1.60","173900","181100","172100","2485612","440014513800","21829069516000","122635222"
"2017/10/19","175200","-16900","-8.80","194500","194900","175200","4579716","835557694600","21485690894400","122635222"
"2017/10/18","192100","400","0.21","202000","208500","191100","4496639","894607442600","23558226146200","122635222"
"2017/10/17","191700","15800","8.98","173900","198800","172500","4993268","935791818900","23509172057400","122635222"
"2017/10/16","175900","6600","3.90","173700","177600","168400","2971306","514316619900","21571535549800","122635222"
"2017/10/13","169300","14100","9.09","158700","179800","158300","5130496","867982505500","20762143084600","122635222"
"2017/10/12","155200","9200","6.30","147500","155500","145800","1972627","296333389900","19032986454400","122635222"
"2017/10/11","146000","1600","1.11","144600","147700","144400","887898","129547637300","17904742412000","122635222"
"2017/10/10","144400","2400","1.69","146300","148500","143700","1475404","214538770300","17708526056800","122635222"
"2017/09/29","142000","-2000","-1.39","145400","146300","137100","2692200","383155860200","17414201524000","122635222"
"2017/09/28","144000","-5200","-3.49","149700","149700","144000","1351195","198203222900","17659471968000","122635222"
"2017/09/27","149200","6700","4.70","143700","149600","142600","1625868","239550677100","18297175122400","122635222"
"2017/09/26","142500","-4400","-3.00","147000","147200","142500","1040691","150334459600","17475519135000","122635222"
"2017/09/25","146900","3300","2.30","145900","149300","144600","1555688","228736992200","18015114111800","122635222"
"2017/09/22","143600","-2400","-1.64","144500","144600","140600","1719067","245270511700","17610417879200","122635222"
"2017/09/21","146000","-700","-0.48","149400","150500","141700","2077053","303289860400","17904742412000","122635222"
"2017/09/20","146700","7200","5.16","140200","149000","140100","2764852","403760687900","17990587067400","122635222"
"2017/09/19","139500","1100","0.79","139700","140900","136600","1658659","230222829700","17107613469000","122635222"
"2017/09/18","138400","10700","8.38","130700","142300","130500","4023490","549077274300","16972714724800","122635222"
"2017/09/15","127700","8200","6.86","119000","129800","118900","3049757","384142551800","15660517849400","122635222"
"2017/09/14","119500","3200","2.75","116800","120500","116500","1776588","211973826900","14654909029000","122635222"
"2017/09/13","116300","800","0.69","116300","117500","115700","685072","80004902400","14262476318600","122635222"
"2017/09/12","115500","700","0.61","115100","116700","114900","527523","61017497900","14164368141000","122635222"
"2017/09/11","114800","-200","-0.17","115100","115400","114500","373689","42941329700","14078523485600","122635222"
"2017/09/08","115000","-1300","-1.12","115800","116800","115000","469506","54227048200","14103050530000","122635222"
"2017/09/07","116300","500","0.43","115700","116300","114900","590067","68252916500","14262476318600","122635222"
"2017/09/06","115800","3600","3.21","112500","115900","112100","958542","110134441700","14201158707600","122635222"
"2017/09/05","112200","100","0.09","113600","113800","111800","361552","40673804300","13759671908400","122635222"
"2017/09/04","112100","-2100","-1.84","110300","113800","110200","720018","80882618900","13747408386200","122635222"
"2017/09/01","114200","-900","-0.78","115700","115800","113600","498191","57085012400","14004942352400","122635222"
"2017/08/31","115100","-100","-0.09","115600","116400","114700","396147","45630636200","14115314052200","122635222"
"2017/08/30","115200","-400","-0.35","116400","117900","115100","614879","71575159100","14127577574400","122635222"
"2017/08/29","115600","1500","1.31","113500","116200","113200","678407","78181689400","14176631663200","122635222"
"2017/08/28","114100","100","0.09","114300","114800","112700","481856","54832947800","13992678830200","122635222"
"2017/08/25","114000","-500","-0.44","115400","115400","113800","360580","41273617200","13980415308000","122635222"
"2017/08/24","114500","-200","-0.17","115000","116600","114400","528723","60896958400","14041732919000","122635222"
"2017/08/23","114700","-2300","-1.97","118600","119200","114700","1240867","144371202200","14066259963400","122635222"
"2017/08/22","117000","6500","5.88","111800","117300","111300","1920005","220666395100","14348320974000","122635222"
"2017/08/21","110500","1000","0.91","111000","111200","109600","447710","49425805700","13551192031000","122635222"
"2017/08/18","109500","-700","-0.64","109300","110800","108800","388862","42741246700","13428556809000","122635222"
"2017/08/17","110200","1700","1.57","110000","111200","108800","613900","67549375400","13511004990200","122604401"
"2017/08/16","108500","3800","3.63","106200","108700","105300","683941","73425721700","13302577508500","122604401"
"2017/08/14","104700","700","0.67","104500","105400","103600","385640","40251827000","12836680784700","122604401"
"2017/08/11","104000","-3700","-3.44","106000","106800","103400","826043","86537080400","12750857704000","122604401"
"2017/08/10","107700","-700","-0.65","108000","109200","107000","498400","53859231600","13204493987700","122604401"
"2017/08/09","108400","-1000","-0.91","109300","110300","107900","609468","66595588000","13290317068400","122604401"
"2017/08/08","109400","1200","1.11","108500","110300","107300","846670","92450150500","13412921469400","122604401"
"2017/08/07","108200","5600","5.46","103000","109900","102900","1206218","129290644300","13265796188200","122604401"
"2017/08/04","102600","-100","-0.10","102500","103800","101200","637776","65263280000","12579211542600","122604401"
"2017/08/03","102700","-3600","-3.39","106000","106900","102600","1067316","110759094600","12591471982700","122604401"
"2017/08/02","106300","-500","-0.47","106400","106900","105400","612493","65058784800","13032847826300","122604401"
