일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/10/05","133500","500","0.38","132000","135500","127500","38777","5077410000","425881821000","3190126"
"2018/10/04","133000","-6500","-4.66","139000","140500","132500","45467","6120739500","424286758000","3190126"
"2018/10/02","139500","-5500","-3.79","144000","145000","138000","41265","5823868500","445022577000","3190126"
"2018/10/01","145000","-8000","-5.23","152000","152000","144500","52694","7740635000","462568270000","3190126"
"2018/09/28","153000","1500","0.99","152000","156000","151000","32576","5001313000","488089278000","3190126"
"2018/09/27","151500","-2500","-1.62","154000","156000","150000","31115","4716275000","483304089000","3190126"
"2018/09/21","154000","3000","1.99","152000","156500","149000","28005","4289798500","491279404000","3190126"
"2018/09/20","151000","-5000","-3.21","153500","158000","151000","51594","7883537000","481709026000","3190126"
"2018/09/19","156000","-7000","-4.29","163000","165000","154500","77245","12150676000","497659656000","3190126"
"2018/09/18","163000","-4500","-2.69","169000","169000","160500","46985","7660348000","519990538000","3190126"
"2018/09/17","167500","-2000","-1.18","170000","170500","165500","16468","2751248500","534346105000","3190126"
"2018/09/14","169500","-500","-0.29","172000","173000","169000","22892","3898590500","540726357000","3190126"
"2018/09/13","170000","-1500","-0.87","171500","173000","167000","22346","3789391500","542321420000","3190126"
"2018/09/12","171500","5000","3.00","168000","172500","165500","37366","6326561000","547106609000","3190126"
"2018/09/11","166500","-3000","-1.77","170000","176500","165000","61875","10507844500","531155979000","3190126"
"2018/09/10","169500","-5000","-2.87","174500","175000","167000","46210","7832299000","540726357000","3190126"
"2018/09/07","174500","-9500","-5.16","185000","185000","174000","43711","7765913000","556676987000","3190126"
"2018/09/06","184000","1000","0.55","183000","188000","180500","34739","6417075500","586983184000","3190126"
"2018/09/05","183000","-2500","-1.35","187000","189000","180500","32254","5921877000","583793058000","3190126"
"2018/09/04","185500","4500","2.49","182000","186500","180500","33837","6219749500","591768373000","3190126"
"2018/09/03","181000","-8000","-4.23","187500","190000","180000","44938","8230782500","577412806000","3190126"
"2018/08/31","189000","2000","1.07","187000","192000","183500","56741","10587211500","602933814000","3190126"
"2018/08/30","187000","8500","4.76","180500","196500","178500","162395","30842179500","596553562000","3190126"
"2018/08/29","178500","18500","11.56","172000","184000","167000","203722","35652675500","569437491000","3190126"
"2018/08/28","160000","1500","0.95","160500","166500","158500","51933","8409325000","510420160000","3190126"
"2018/08/27","158500","-4500","-2.76","163000","164500","157500","45862","7344281500","505634971000","3190126"
"2018/08/24","163000","1000","0.62","163000","168000","159500","77349","12600084000","519990538000","3190126"
"2018/08/23","162000","-7000","-4.14","167500","172500","160500","85036","13945697000","516800412000","3190126"
"2018/08/22","169000","-9000","-5.06","181500","181500","162000","126260","21118340500","539131294000","3190126"
"2018/08/21","178000","-500","-0.28","178000","183000","172500","50470","8957142500","567842428000","3190126"
"2018/08/20","178500","-19000","-9.62","196000","197000","177000","84020","15564404500","569437491000","3190126"
"2018/08/17","197500","17500","9.72","179500","198000","178000","65993","12422843500","630049885000","3190126"
"2018/08/16","180000","0","0.00","176500","180500","172000","40319","7095596500","574222680000","3190126"
"2018/08/14","180000","-6000","-3.23","185000","186500","175500","48659","8738677500","574222680000","3190126"
"2018/08/13","186000","-1500","-0.80","185000","188500","183500","32689","6054989500","593363436000","3190126"
"2018/08/10","187500","7500","4.17","180000","193000","176000","59010","10989453500","598148625000","3190126"
"2018/08/09","180000","500","0.28","178500","188500","177000","49102","8947774000","574222680000","3190126"
"2018/08/08","179500","3000","1.70","185000","185000","173000","62646","11204558000","572627617000","3190126"
"2018/08/07","176500","13500","8.28","163500","176500","161000","45548","7724110000","563057239000","3190126"
"2018/08/06","163000","1500","0.93","163000","166000","159500","20080","3270605000","519990538000","3190126"
"2018/08/03","161500","-5000","-3.00","168500","170000","158000","39204","6369053000","515205349000","3190126"
"2018/08/02","166500","-5000","-2.92","172500","172500","162000","37403","6233433000","531155979000","3190126"
"2018/08/01","171500","3000","1.78","168500","175000","166500","33317","5706141000","547106609000","3190126"
"2018/07/31","168500","1000","0.60","169000","178000","164000","62993","10721371500","537536231000","3190126"
"2018/07/30","167500","8000","5.02","159500","170000","157500","64906","10794930000","534346105000","3190126"
"2018/07/27","159500","11500","7.77","148000","163500","145000","95305","14966292500","508825097000","3190126"
"2018/07/26","148000","8000","5.71","142000","150500","133000","108134","15167893000","472138648000","3190126"
"2018/07/25","140000","-8000","-5.41","148500","153000","138500","115698","16627116000","446617640000","3190126"
"2018/07/24","148000","-4000","-2.63","150500","155500","144500","110184","16329287500","472138648000","3190126"
"2018/07/23","152000","-11000","-6.75","162500","167500","149000","81543","12765469500","484899152000","3190126"
"2018/07/20","163000","8500","5.50","152000","167000","143000","170690","26392861000","519990538000","3190126"
"2018/07/19","154500","0","0.00","154500","160500","145000","179184","27764731500","492874467000","3190126"
"2018/07/18","154500","-18500","-10.69","170000","174000","153500","231454","37327554500","492874467000","3190126"
"2018/07/17","173000","6000","3.59","160500","181500","160000","324353","54614089500","551891798000","3190126"
"2018/07/16","167000","17500","11.71","154000","183000","150000","955066","159422722500","532751042000","3190126"
"2018/07/13","149500","34500","30.00","115000","149500","111000","1065474","145835167500","476923837000","3190126"
